B00, 100
B00, Trade, 84973.923, 109, P00, B00, 1
P00, Trade, 65924.212, 150, P00, B14, 1
P00, Trade, 65927.962, 146, P00, S09, 1
P00, Trade, 65934.846, 147, P00, B04, 1
P00, Trade, 65939.712, 143, P00, S14, 1
P00, Trade, 65944.596, 145, P00, B21, 1
P00, Trade, 65947.962, 141, P00, S11, 1
P00, Trade, 65953.288, 148, P00, B22, 1
P00, Trade, 65956.558, 145, P00, S15, 1
P00, Trade, 65959.250, 146, P00, B03, 1
P00, Trade, 65962.192, 146, P00, S17, 1
P00, Trade, 65968.558, 148, P00, B12, 1
P00, Trade, 65973.462, 146, P00, S03, 1
P00, Trade, 65982.000, 145, P00, B24, 1
P00, Trade, 65988.827, 142, P00, S21, 1
P00, Trade, 65994.077, 146, P00, B03, 1
P00, Trade, 65996.423, 145, P00, S05, 1
P00, Trade, 66002.808, 151, P00, B10, 1
P00, Trade, 66004.038, 150, P00, S01, 1
P00, Trade, 66011.846, 145, P00, B23, 1
P00, Trade, 66016.808, 141, P00, S04, 1
P00, Trade, 66018.981, 147, P00, B14, 1
P00, Trade, 66024.308, 144, P00, S22, 1
P00, Trade, 66030.404, 145, P00, B21, 1
P00, Trade, 66036.346, 146, P00, S06, 1
P00, Trade, 66040.904, 149, P00, B07, 1
P00, Trade, 66045.212, 145, P00, S08, 1
P00, Trade, 66051.712, 144, P00, B19, 1
P00, Trade, 66057.212, 151, P00, S14, 1
P00, Trade, 66070.500, 150, P00, B00, 1
P00, Trade, 66075.250, 154, P00, S16, 1
P00, Trade, 66083.885, 147, P00, B14, 1
P00, Trade, 66086.577, 144, P00, S24, 1
P00, Trade, 66092.000, 153, P00, B05, 1
P00, Trade, 66096.346, 151, P00, S24, 1
P00, Trade, 66111.673, 147, P00, B06, 1
P00, Trade, 66115.077, 142, P00, S14, 1
P00, Trade, 66119.000, 147, P00, B17, 1
P00, Trade, 66126.058, 150, P00, S10, 1
P00, Trade, 66135.712, 144, P00, B18, 1
P00, Trade, 66142.135, 144, P00, S02, 1
P00, Trade, 66149.385, 147, P00, B21, 1
P00, Trade, 66155.462, 147, P00, S10, 1
P00, Trade, 66167.288, 150, P00, B11, 1
P00, Trade, 66174.000, 143, P00, S16, 1
P00, Trade, 66175.423, 150, P00, B00, 1
P00, Trade, 66179.365, 148, P00, S08, 1
P00, Trade, 66182.846, 147, P00, B16, 1
P00, Trade, 66186.519, 146, P00, S22, 1
P00, Trade, 66190.923, 145, P00, B17, 1
P00, Trade, 66197.115, 146, P00, S01, 1
P00, Trade, 66204.692, 152, P00, B20, 1
P00, Trade, 66207.096, 148, P00, S12, 1
P00, Trade, 66214.058, 149, P00, B21, 1
P00, Trade, 66219.846, 146, P00, S15, 1
P00, Trade, 66224.077, 149, P00, B06, 1
P00, Trade, 66235.019, 147, P00, S05, 1
P00, Trade, 66238.673, 152, P00, B05, 1
P00, Trade, 66241.615, 149, P00, S20, 1
P00, Trade, 66243.577, 148, P00, B19, 1
P00, Trade, 66247.404, 150, P00, S03, 1
P00, Trade, 66250.519, 150, P00, B06, 1
P00, Trade, 66255.038, 143, P00, S15, 1
P00, Trade, 66257.865, 145, P00, B01, 1
P00, Trade, 66262.077, 143, P00, S11, 1
P00, Trade, 66264.885, 140, P00, B15, 1
P00, Trade, 66279.731, 148, P00, S07, 1
P00, Trade, 66286.462, 149, P00, B11, 1
P00, Trade, 66290.058, 144, P00, S18, 1
P00, Trade, 66300.635, 144, P00, B23, 1
P00, Trade, 66303.942, 144, P00, S11, 1
P00, Trade, 66308.808, 151, P00, B20, 1
P00, Trade, 66317.769, 153, P00, S08, 1
P00, Trade, 66319.538, 156, P00, B09, 1
P00, Trade, 66327.058, 147, P00, S18, 1
P00, Trade, 66338.519, 146, P00, B14, 1
P00, Trade, 66344.269, 142, P00, S14, 1
P00, Trade, 66348.635, 144, P00, B05, 1
P00, Trade, 66365.231, 142, P00, S05, 1
P00, Trade, 66367.808, 143, P00, B19, 1
P00, Trade, 66376.885, 145, P00, S14, 1
P00, Trade, 66385.865, 148, P00, B01, 1
P00, Trade, 66394.327, 147, P00, S07, 1
P00, Trade, 66398.462, 152, P00, B12, 1
P00, Trade, 66404.058, 147, P00, S08, 1
P00, Trade, 66411.404, 145, P00, B21, 1
P00, Trade, 66420.462, 148, P00, S09, 1
P00, Trade, 66427.962, 144, P00, B17, 1
P00, Trade, 66430.288, 142, P00, S17, 1
P00, Trade, 66432.865, 144, P00, B10, 1
P00, Trade, 66441.558, 149, P00, S04, 1
P00, Trade, 66446.404, 149, P00, B17, 1
P00, Trade, 66453.538, 146, P00, S06, 1
P00, Trade, 66460.038, 146, P00, B06, 1
P00, Trade, 66464.135, 143, P00, S14, 1
P00, Trade, 66466.250, 147, P00, B07, 1
P00, Trade, 66470.192, 148, P00, S06, 1
P00, Trade, 66475.846, 150, P00, B06, 1
P00, Trade, 66478.038, 148, P00, S24, 1
P00, Trade, 66484.096, 151, P00, B01, 1
P00, Trade, 66488.135, 146, P00, S01, 1
P00, Trade, 66493.731, 143, P00, B07, 1
P00, Trade, 66500.577, 144, P00, S18, 1
P00, Trade, 66509.058, 146, P00, B09, 1
P00, Trade, 66515.615, 141, P00, S21, 1
P00, Trade, 66524.154, 150, P00, B11, 1
P00, Trade, 66529.769, 146, P00, S08, 1
P00, Trade, 66531.904, 154, P00, B07, 1
P00, Trade, 66535.288, 145, P00, S06, 1
P00, Trade, 66546.365, 142, P00, B24, 1
P00, Trade, 66547.635, 140, P00, S14, 1
P00, Trade, 66553.000, 142, P00, B05, 1
P00, Trade, 66559.423, 145, P00, S19, 1
P00, Trade, 66562.462, 150, P00, B09, 1
P00, Trade, 66573.635, 149, P00, S00, 1
P00, Trade, 66581.269, 145, P00, B01, 1
P00, Trade, 66587.538, 141, P00, S09, 1
P00, Trade, 66590.596, 144, P00, B06, 1
P00, Trade, 66598.596, 143, P00, S02, 1
P00, Trade, 66602.769, 140, P00, B19, 1
P00, Trade, 66606.750, 144, P00, S21, 1
P00, Trade, 66608.135, 152, P00, B19, 1
P00, Trade, 66611.577, 158, P00, S05, 1
P00, Trade, 66619.923, 146, P00, B14, 1
P00, Trade, 66622.192, 141, P00, S18, 1
P00, Trade, 66630.731, 147, P00, B07, 1
P00, Trade, 66632.135, 142, P00, S11, 1
P00, Trade, 66638.000, 147, B07, P00, 1
P00, Trade, 66645.577, 150, P00, S11, 1
P00, Trade, 66656.346, 145, P00, B22, 1
P00, Trade, 66663.135, 143, P00, S16, 1
P00, Trade, 66667.327, 145, P00, B00, 1
P00, Trade, 66672.462, 143, P00, S10, 1
P00, Trade, 66673.885, 147, P00, B08, 1
P00, Trade, 66681.115, 146, P00, S15, 1
P00, Trade, 66687.404, 146, P00, B24, 1
P00, Trade, 66688.827, 146, P00, S16, 1
P00, Trade, 66691.519, 147, P00, B06, 1
P00, Trade, 66700.442, 154, P00, S16, 1
P00, Trade, 66712.288, 146, P00, B05, 1
P00, Trade, 66720.692, 143, P00, S04, 1
P00, Trade, 66727.288, 149, P00, B23, 1
P00, Trade, 66728.731, 150, P00, S15, 1
P00, Trade, 66736.712, 143, P00, B10, 1
P00, Trade, 66742.885, 146, P00, S18, 1
P00, Trade, 66751.519, 145, P00, B18, 1
P00, Trade, 66752.827, 142, P00, S21, 1
P00, Trade, 66754.962, 144, P00, B10, 1
P00, Trade, 66758.462, 144, P00, S01, 1
P00, Trade, 66766.712, 144, P00, B05, 1
P00, Trade, 66770.962, 146, P00, S09, 1
P00, Trade, 66781.327, 143, P00, B10, 1
P00, Trade, 66781.808, 142, P00, S08, 1
P00, Trade, 66785.327, 145, P00, B08, 1
P00, Trade, 66794.058, 148, P00, S19, 1
P00, Trade, 66801.077, 141, P00, B01, 1
P00, Trade, 66801.519, 140, P00, S11, 1
P00, Trade, 66804.173, 142, P00, B11, 1
P00, Trade, 66806.269, 141, P00, S14, 1
P00, Trade, 66811.519, 144, P00, B12, 1
P00, Trade, 66816.596, 143, P00, S10, 1
P00, Trade, 66818.827, 144, P00, B11, 1
P00, Trade, 66821.096, 142, P00, S11, 1
P00, Trade, 66822.385, 147, P00, B09, 1
P00, Trade, 66825.673, 145, P00, S07, 1
P00, Trade, 66830.596, 150, P00, B18, 1
P00, Trade, 66833.519, 137, P00, S21, 1
P00, Trade, 66835.712, 141, P00, B20, 1
P00, Trade, 66843.212, 140, P00, S15, 1
P00, Trade, 66846.038, 143, P00, B02, 1
P00, Trade, 66850.212, 148, P00, S23, 1
P00, Trade, 66853.750, 151, P00, B00, 1
P00, Trade, 66856.212, 146, S00, P00, 1
P00, Trade, 66867.558, 149, P00, B19, 1
P00, Trade, 66875.846, 146, P00, S14, 1
P00, Trade, 66878.500, 146, P00, B01, 1
P00, Trade, 66888.173, 147, P00, S17, 1
P00, Trade, 66891.846, 148, P00, B05, 1
P00, Trade, 66894.442, 146, P00, S24, 1
P00, Trade, 66900.692, 145, P00, B05, 1
P00, Trade, 66907.173, 143, P00, S21, 1
P00, Trade, 66913.308, 146, P00, B21, 1
P00, Trade, 66920.096, 147, P00, S15, 1
P00, Trade, 66924.019, 149, P00, B06, 1
P00, Trade, 66932.519, 138, P00, S01, 1
P00, Trade, 66937.192, 142, P00, B21, 1
P00, Trade, 66940.231, 149, P00, S22, 1
P00, Trade, 66945.981, 152, P00, B18, 1
P00, Trade, 66947.000, 147, P00, S08, 1
P00, Trade, 66953.865, 145, P00, B02, 1
P00, Trade, 66956.115, 141, P00, S06, 1
P00, Trade, 66971.038, 152, P00, B12, 1
P00, Trade, 66973.577, 147, P00, S06, 1
P00, Trade, 66976.462, 148, P00, B03, 1
P00, Trade, 66979.981, 141, P00, S01, 1
P00, Trade, 66983.308, 145, P00, B16, 1
P00, Trade, 66985.808, 144, P00, S16, 1
P00, Trade, 67000.750, 141, P00, B17, 1
P00, Trade, 67006.442, 144, P00, S00, 1
P00, Trade, 67015.154, 146, P00, B17, 1
P00, Trade, 67024.192, 148, P00, S14, 1
P00, Trade, 67026.288, 151, P00, B02, 1
P00, Trade, 67032.308, 150, P00, S21, 1
P00, Trade, 67040.077, 149, P00, B07, 1
P00, Trade, 67044.577, 146, P00, S05, 1
P00, Trade, 67049.058, 143, P00, B12, 1
P00, Trade, 67055.923, 145, P00, S06, 1
P00, Trade, 67060.192, 151, P00, B13, 1
P00, Trade, 67065.673, 150, P00, S12, 1
P00, Trade, 67068.096, 146, P00, B22, 1
P00, Trade, 67070.250, 140, P00, S05, 1
P00, Trade, 67076.712, 146, P00, B05, 1
P00, Trade, 67083.558, 149, P00, S05, 1
P00, Trade, 67088.231, 150, P00, B07, 1
P00, Trade, 67092.173, 142, P00, S19, 1
P00, Trade, 67103.577, 154, P00, B09, 1
P00, Trade, 67105.865, 151, P00, S21, 1
P00, Trade, 67115.077, 146, P00, B03, 1
P00, Trade, 67117.346, 141, P00, S24, 1
P00, Trade, 67120.923, 147, P00, B12, 1
P00, Trade, 67122.981, 143, P00, S01, 1
P00, Trade, 67131.462, 142, P00, B05, 1
P00, Trade, 67134.058, 140, P00, S03, 1
P00, Trade, 67140.904, 144, P00, B13, 1
P00, Trade, 67143.058, 142, P00, S18, 1
P00, Trade, 67149.962, 152, P00, B17, 1
P00, Trade, 67165.365, 143, P00, S02, 1
P00, Trade, 67170.500, 144, P00, B19, 1
P00, Trade, 67178.827, 143, P00, S00, 1
P00, Trade, 67181.115, 144, P00, B19, 1
P00, Trade, 67183.923, 145, P00, S13, 1
P00, Trade, 67186.654, 145, B13, P00, 1
P00, Trade, 67191.788, 142, P00, S01, 1
P00, Trade, 67196.596, 145, P00, B03, 1
P00, Trade, 67201.404, 146, P00, S19, 1
P00, Trade, 67208.615, 145, P00, B15, 1
P00, Trade, 67212.654, 149, P00, S16, 1
P00, Trade, 67213.904, 154, P00, B03, 1
P00, Trade, 67216.942, 150, P00, S05, 1
P00, Trade, 67220.346, 154, P00, B21, 1
P00, Trade, 67234.615, 141, P00, S08, 1
P00, Trade, 67241.154, 145, P00, B03, 1
P00, Trade, 67245.500, 141, P00, S15, 1
P00, Trade, 67250.115, 141, P00, B22, 1
P00, Trade, 67254.577, 147, P00, S18, 1
P00, Trade, 67262.135, 147, B20, P00, 1
P00, Trade, 67266.788, 140, P00, S05, 1
P00, Trade, 67270.173, 144, P00, B18, 1
P00, Trade, 67279.385, 147, P00, S18, 1
P00, Trade, 67281.865, 151, P00, B05, 1
P00, Trade, 67286.635, 145, P00, S24, 1
P00, Trade, 67295.000, 147, P00, B11, 1
P00, Trade, 67302.096, 146, P00, S08, 1
P00, Trade, 67305.615, 150, P00, B04, 1
P00, Trade, 67309.500, 147, P00, S18, 1
P00, Trade, 67311.077, 146, P00, B21, 1
P00, Trade, 67312.750, 143, P00, S08, 1
P00, Trade, 67316.250, 146, P00, B05, 1
P00, Trade, 67319.346, 143, P00, S16, 1
P00, Trade, 67331.462, 142, P00, B00, 1
P00, Trade, 67341.404, 141, P00, S15, 1
P00, Trade, 67348.538, 146, P00, B23, 1
P00, Trade, 67352.423, 145, P00, S12, 1
P00, Trade, 67357.058, 147, P00, B00, 1
P00, Trade, 67359.596, 143, P00, S19, 1
P00, Trade, 67364.404, 144, P00, B12, 1
P00, Trade, 67369.577, 140, P00, S14, 1
P00, Trade, 67372.692, 148, P00, B18, 1
P00, Trade, 67374.192, 146, P00, S20, 1
P00, Trade, 67379.154, 145, P00, B20, 1
P00, Trade, 67385.577, 143, P00, S16, 1
P00, Trade, 67391.327, 140, P00, B06, 1
P00, Trade, 67395.077, 139, P00, S07, 1
P00, Trade, 67401.135, 142, P00, B21, 1
P00, Trade, 67407.635, 137, P00, S16, 1
P00, Trade, 67411.192, 142, P00, B09, 1
P00, Trade, 67411.904, 141, P00, S13, 1
P00, Trade, 67417.212, 148, P00, B21, 1
P00, Trade, 67423.288, 147, P00, S17, 1
P00, Trade, 67426.788, 148, P00, B21, 1
P00, Trade, 67428.808, 146, P00, S08, 1
P00, Trade, 67436.346, 143, P00, B16, 1
P00, Trade, 67440.212, 139, P00, S19, 1
P00, Trade, 67444.654, 146, P00, B01, 1
P00, Trade, 67447.962, 145, P00, S10, 1
P00, Trade, 67464.904, 142, P00, B11, 1
P00, Trade, 67467.096, 135, P00, S17, 1
P00, Trade, 67472.750, 144, P00, B21, 1
P00, Trade, 67477.442, 141, P00, S24, 1
P00, Trade, 67479.885, 142, P00, B17, 1
P00, Trade, 67484.365, 140, P00, S14, 1
P00, Trade, 67489.692, 141, P00, B22, 1
P00, Trade, 67496.712, 145, P00, S12, 1
P00, Trade, 67508.077, 141, P00, B18, 1
P00, Trade, 67509.865, 140, P00, S10, 1
P00, Trade, 67511.673, 147, P00, B14, 1
P00, Trade, 67515.692, 141, P00, S22, 1
P00, Trade, 67523.462, 148, P00, B15, 1
P00, Trade, 67528.788, 142, P00, S14, 1
P00, Trade, 67530.346, 142, P00, B07, 1
P00, Trade, 67534.865, 139, P00, S11, 1
P00, Trade, 67537.962, 142, P00, B18, 1
P00, Trade, 67541.808, 143, P00, S15, 1
P00, Trade, 67542.981, 145, P00, B07, 1
P00, Trade, 67547.846, 152, P00, S17, 1
P00, Trade, 67553.635, 148, P00, B05, 1
P00, Trade, 67554.385, 144, P00, S05, 1
P00, Trade, 67563.596, 140, P00, B20, 1
P00, Trade, 67565.750, 137, P00, S12, 1
P00, Trade, 67569.462, 145, P00, B04, 1
P00, Trade, 67575.923, 140, P00, S17, 1
P00, Trade, 67580.269, 143, P00, B16, 1
P00, Trade, 67585.923, 144, P00, S09, 1
P00, Trade, 67594.596, 146, P00, B12, 1
P00, Trade, 67602.212, 143, P00, S12, 1
P00, Trade, 67607.481, 143, P00, B07, 1
P00, Trade, 67610.808, 138, P00, S19, 1
P00, Trade, 67616.731, 148, P00, B06, 1
P00, Trade, 67623.635, 144, P00, S17, 1
P00, Trade, 67628.731, 143, P00, B09, 1
P00, Trade, 67631.038, 138, P00, S18, 1
P00, Trade, 67637.385, 136, P00, B06, 1
P00, Trade, 67640.750, 144, P00, S24, 1
P00, Trade, 67644.173, 146, P00, B07, 1
P00, Trade, 67645.750, 145, P00, S05, 1
P00, Trade, 67649.538, 141, P00, B23, 1
P00, Trade, 67658.115, 143, P00, S13, 1
P00, Trade, 67674.442, 147, P00, B20, 1
P00, Trade, 67678.288, 142, P00, S19, 1
P00, Trade, 67685.673, 148, P00, B24, 1
P00, Trade, 67694.827, 149, P00, S02, 1
P00, Trade, 67696.519, 146, P00, B17, 1
P00, Trade, 67697.865, 145, P00, S05, 1
P00, Trade, 67704.538, 146, P00, B00, 1
P00, Trade, 67710.000, 142, P00, S19, 1
P00, Trade, 67714.462, 146, P00, B17, 1
P00, Trade, 67715.827, 148, P00, S16, 1
P00, Trade, 67725.423, 147, P00, B24, 1
P00, Trade, 67731.654, 141, P00, S09, 1
P00, Trade, 67733.000, 142, P00, B00, 1
P00, Trade, 67737.981, 141, P00, S18, 1
P00, Trade, 67744.154, 145, P00, B19, 1
P00, Trade, 67753.173, 143, P00, S18, 1
P00, Trade, 67758.500, 146, P00, B02, 1
P00, Trade, 67762.981, 146, P00, S05, 1
P00, Trade, 67766.712, 145, P00, B08, 1
P00, Trade, 67776.019, 142, P00, S18, 1
P00, Trade, 67776.788, 143, P00, B12, 1
P00, Trade, 67778.212, 142, P00, S04, 1
P00, Trade, 67783.481, 150, P00, B06, 1
P00, Trade, 67794.808, 143, P00, S07, 1
P00, Trade, 67803.077, 142, P00, B11, 1
P00, Trade, 67817.865, 147, P00, S20, 1
P00, Trade, 67823.538, 150, P00, B05, 1
P00, Trade, 67827.019, 149, P00, S10, 1
P00, Trade, 67831.865, 150, P00, B06, 1
P00, Trade, 67840.615, 142, P00, S03, 1
P00, Trade, 67850.538, 143, P00, B22, 1
P00, Trade, 67864.577, 145, P00, S17, 1
P00, Trade, 67867.500, 150, P00, B15, 1
P00, Trade, 67874.269, 142, P00, S19, 1
P00, Trade, 67880.038, 146, P00, B07, 1
P00, Trade, 67888.154, 145, P00, S09, 1
P00, Trade, 67896.404, 140, P00, B00, 1
P00, Trade, 67902.481, 138, P00, S01, 1
P00, Trade, 67904.385, 142, P00, B18, 1
P00, Trade, 67910.038, 150, P00, S16, 1
P00, Trade, 67911.423, 153, P00, B21, 1
P00, Trade, 67914.038, 148, P00, S05, 1
P00, Trade, 67920.712, 142, P00, B05, 1
P00, Trade, 67923.788, 138, P00, S14, 1
P00, Trade, 67929.788, 140, P00, B21, 1
P00, Trade, 67931.346, 137, P00, S17, 1
P00, Trade, 67932.673, 142, P00, B11, 1
P00, Trade, 67936.558, 147, P00, S02, 1
P00, Trade, 67938.846, 147, P00, B04, 1
P00, Trade, 67939.365, 147, P00, S18, 1
P00, Trade, 67949.115, 144, P00, B17, 1
P00, Trade, 67954.000, 142, P00, S18, 1
P00, Trade, 67966.115, 142, P00, B24, 1
P00, Trade, 67968.635, 140, P00, S17, 1
P00, Trade, 67980.327, 145, P00, B07, 1
P00, Trade, 67982.077, 143, P00, S18, 1
P00, Trade, 67984.788, 150, P00, B24, 1
P00, Trade, 67990.288, 141, P00, S00, 1
P00, Trade, 67994.058, 145, P00, B18, 1
P00, Trade, 68001.558, 148, P00, S09, 1
P00, Trade, 68006.327, 146, P00, B20, 1
P00, Trade, 68012.923, 143, P00, S19, 1
P00, Trade, 68018.212, 143, P00, B17, 1
P00, Trade, 68020.519, 141, P00, S08, 1
P00, Trade, 68028.212, 146, P00, B17, 1
P00, Trade, 68038.135, 143, P00, S20, 1
P00, Trade, 68040.038, 144, P00, B24, 1
P00, Trade, 68040.577, 142, P00, S16, 1
P00, Trade, 68048.269, 143, P00, B04, 1
P00, Trade, 68053.731, 143, P00, S08, 1
P00, Trade, 68058.904, 140, P00, B20, 1
P00, Trade, 68062.250, 136, P00, S18, 1
P00, Trade, 68067.673, 143, P00, B09, 1
P00, Trade, 68074.250, 140, P00, S21, 1
P00, Trade, 68081.865, 138, P00, B05, 1
P00, Trade, 68093.135, 140, P00, S06, 1
P00, Trade, 68098.135, 141, P00, B01, 1
P00, Trade, 68103.346, 142, P00, S19, 1
P00, Trade, 68107.846, 142, P00, B22, 1
P00, Trade, 68110.846, 132, P00, S08, 1
P00, Trade, 68113.404, 139, P00, B24, 1
P00, Trade, 68116.019, 135, P00, S14, 1
P00, Trade, 68119.192, 138, P00, B05, 1
P00, Trade, 68127.423, 140, P00, S18, 1
P00, Trade, 68133.154, 139, P00, B22, 1
P00, Trade, 68142.308, 145, P00, S21, 1
P00, Trade, 68143.192, 147, P00, B09, 1
P00, Trade, 68149.154, 147, P00, S01, 1
P00, Trade, 68157.212, 143, P00, B00, 1
P00, Trade, 68161.731, 140, P00, S08, 1
P00, Trade, 68169.327, 136, P00, B15, 1
P00, Trade, 68176.327, 143, P00, S20, 1
P00, Trade, 68179.788, 142, P00, B18, 1
P00, Trade, 68192.885, 138, P00, S05, 1
P00, Trade, 68195.577, 140, P00, B04, 1
P00, Trade, 68200.481, 139, P00, S21, 1
P00, Trade, 68204.673, 142, P00, B01, 1
P00, Trade, 68209.942, 140, P00, S18, 1
P00, Trade, 68215.500, 138, P00, B06, 1
P00, Trade, 68225.173, 137, P00, S14, 1
P00, Trade, 68236.269, 138, P00, B15, 1
P00, Trade, 68243.423, 135, P00, S18, 1
P00, Trade, 68253.596, 150, P00, B17, 1
P00, Trade, 68255.712, 146, P00, S23, 1
P00, Trade, 68265.942, 144, P00, B01, 1
P00, Trade, 68273.365, 137, P00, S22, 1
P00, Trade, 68278.981, 147, P00, B05, 1
P00, Trade, 68286.404, 141, P00, S09, 1
P00, Trade, 68290.692, 142, P00, B08, 1
P00, Trade, 68297.942, 144, P00, S04, 1
P00, Trade, 68303.904, 142, P00, B24, 1
P00, Trade, 68305.058, 140, P00, S08, 1
P00, Trade, 68310.654, 143, P00, B01, 1
P00, Trade, 68312.846, 144, P00, S00, 1
P00, Trade, 68314.269, 144, P00, B19, 1
P00, Trade, 68320.846, 137, P00, S02, 1
P00, Trade, 68325.673, 143, P00, B06, 1
P00, Trade, 68339.000, 144, P00, S01, 1
P00, Trade, 68343.923, 143, P00, B01, 1
P00, Trade, 68345.865, 139, P00, S12, 1
P00, Trade, 68348.462, 143, P00, B05, 1
P00, Trade, 68352.327, 146, P00, S00, 1
P00, Trade, 68355.250, 149, P00, B09, 1
P00, Trade, 68365.635, 144, P00, P01, 1
P00, Trade, 68369.577, 147, P00, B06, 1
P00, Trade, 68372.000, 131, P00, S06, 1
P00, Trade, 68377.942, 135, P00, B15, 1
P00, Trade, 68381.327, 141, P00, P01, 1
P00, Trade, 68383.135, 143, P00, B24, 1
P00, Trade, 68387.942, 143, P00, S23, 1
P00, Trade, 68390.115, 146, P00, B01, 1
P00, Trade, 68395.538, 137, P00, S19, 1
P00, Trade, 68397.923, 139, P00, B17, 1
P00, Trade, 68401.808, 137, P00, S09, 1
P00, Trade, 68405.154, 138, P00, B16, 1
P00, Trade, 68412.808, 143, P00, S08, 1
P00, Trade, 68414.442, 148, P00, B07, 1
P00, Trade, 68420.654, 144, P00, S08, 1
P00, Trade, 68425.173, 144, P00, B06, 1
P00, Trade, 68431.808, 142, P00, S14, 1
P00, Trade, 68434.846, 142, P00, B13, 1
P00, Trade, 68442.731, 139, P00, S12, 1
P00, Trade, 68448.154, 147, P00, B17, 1
P00, Trade, 68456.404, 146, P00, S10, 1
P00, Trade, 68462.673, 144, P00, B18, 1
P00, Trade, 68465.538, 143, P00, S00, 1
P00, Trade, 68470.865, 157, P00, B18, 1
P00, Trade, 68473.750, 150, P00, S03, 1
P00, Trade, 68481.077, 141, P00, B05, 1
P00, Trade, 68485.846, 138, P00, S16, 1
P00, Trade, 68488.750, 141, P00, B07, 1
P00, Trade, 68492.750, 139, P00, S17, 1
P00, Trade, 68497.442, 147, P00, B01, 1
P00, Trade, 68505.038, 145, P00, S14, 1
P00, Trade, 68518.462, 143, P00, B03, 1
P00, Trade, 68524.327, 141, P00, S15, 1
P00, Trade, 68526.827, 147, P00, B07, 1
P00, Trade, 68530.577, 143, P00, S06, 1
P00, Trade, 68536.692, 145, P00, B14, 1
P00, Trade, 68540.481, 142, P00, S05, 1
P00, Trade, 68542.865, 145, P00, B16, 1
P00, Trade, 68544.750, 146, P00, S18, 1
P00, Trade, 68550.327, 143, P00, B12, 1
P00, Trade, 68552.096, 139, S10, P00, 1
P00, Trade, 68559.923, 143, P00, B16, 1
P00, Trade, 68564.962, 136, P00, S08, 1
P00, Trade, 68569.538, 145, P00, B06, 1
P00, Trade, 68578.750, 146, P00, P01, 1
P00, Trade, 68579.846, 149, P00, B04, 1
P00, Trade, 68583.808, 140, P00, S16, 1
P00, Trade, 68592.077, 141, P00, B05, 1
P00, Trade, 68595.077, 141, P00, S16, 1
P00, Trade, 68599.673, 145, P00, B17, 1
P00, Trade, 68602.692, 141, P00, S11, 1
P00, Trade, 68604.865, 146, P00, B24, 1
P00, Trade, 68613.154, 144, P00, S03, 1
P00, Trade, 68620.481, 147, P00, B09, 1
P00, Trade, 68621.000, 143, P00, S24, 1
P00, Trade, 68632.058, 146, P00, B00, 1
P00, Trade, 68634.577, 141, P00, S12, 1
P00, Trade, 68641.135, 139, P00, B06, 1
P00, Trade, 68645.846, 139, P00, S02, 1
P00, Trade, 68651.654, 140, P00, B07, 1
P00, Trade, 68655.712, 140, P00, S11, 1
P00, Trade, 68659.865, 142, P00, B11, 1
P00, Trade, 68662.808, 138, P00, S13, 1
P00, Trade, 68666.423, 142, P00, B04, 1
P00, Trade, 68669.846, 144, P00, S05, 1
P00, Trade, 68675.231, 145, P00, B05, 1
P00, Trade, 68683.385, 140, P00, S00, 1
P00, Trade, 68687.962, 144, P00, B17, 1
P00, Trade, 68697.404, 144, P00, S24, 1
P00, Trade, 68703.423, 140, P00, B22, 1
P00, Trade, 68709.846, 140, P00, S21, 1
P00, Trade, 68713.538, 140, P00, B17, 1
P00, Trade, 68716.596, 141, P00, S04, 1
P00, Trade, 68719.538, 144, P00, B05, 1
P00, Trade, 68725.115, 142, P00, S15, 1
P00, Trade, 68729.288, 142, P00, B11, 1
P00, Trade, 68734.692, 140, P00, S08, 1
P00, Trade, 68740.942, 138, P00, B21, 1
P00, Trade, 68744.923, 139, P00, S01, 1
P00, Trade, 68748.712, 139, P00, B21, 1
P00, Trade, 68752.250, 147, P00, S22, 1
P00, Trade, 68765.269, 147, P00, B04, 1
P00, Trade, 68771.288, 146, P00, S21, 1
P00, Trade, 68774.788, 148, P00, B15, 1
P00, Trade, 68786.808, 136, P00, S10, 1
P00, Trade, 68788.712, 140, P00, B18, 1
P00, Trade, 68790.827, 136, P00, S17, 1
P00, Trade, 68799.173, 139, P00, B19, 1
P00, Trade, 68805.885, 141, P00, S10, 1
P00, Trade, 68808.077, 144, P00, B05, 1
P00, Trade, 68809.462, 143, P00, S24, 1
P00, Trade, 68813.519, 140, P00, B07, 1
P00, Trade, 68826.750, 144, P00, S17, 1
P00, Trade, 68831.904, 142, P00, B03, 1
P00, Trade, 68838.750, 142, P00, S16, 1
P00, Trade, 68845.577, 139, P00, B20, 1
P00, Trade, 68850.635, 138, P00, S22, 1
P00, Trade, 68855.846, 140, P00, B13, 1
P00, Trade, 68859.865, 142, P00, S05, 1
P00, Trade, 68865.154, 138, P00, B14, 1
P00, Trade, 68869.923, 136, P00, S00, 1
P00, Trade, 68875.692, 142, P00, B05, 1
P00, Trade, 68878.000, 142, P00, S17, 1
P00, Trade, 68890.019, 143, P00, B06, 1
P00, Trade, 68895.538, 143, P00, S17, 1
P00, Trade, 68902.577, 140, P00, B04, 1
P00, Trade, 68915.577, 139, P00, S07, 1
P00, Trade, 68918.769, 143, P00, B08, 1
P00, Trade, 68928.654, 142, P00, S23, 1
